Order_ID,Returns,Order_Date,Ship_Date,Shipping_Time_Days,Segment,Country_Region,City,State,Sales_Manager,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Profit,Return_Loss,,,,,,,,,,,,,,,,,,,,
CA-2018-115791,No,1/16/2018,1/18/2018,2,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,$127.10,$28.60,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-125206,No,1/3/2020,1/5/2020,2,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,$114.46,$28.62,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-132682,No,6/8/2021,6/10/2021,2,Corporate,United States,Dallas,Texas,Kelly Williams,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,$381.58,$28.62,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-116897,No,5/27/2021,5/29/2021,2,Consumer,United States,Pocatello,Idaho,Anna Andreadi,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,$477.15,$28.63,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-123568,Yes,11/8/2019,11/14/2019,6,Consumer,United States,West Jordan,Utah,Anna Andreadi,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,$91.68,$28.65,$63.03,,,,,,,,,,,,,,,,,,,,
CA-2019-127173,No,9/26/2019,10/3/2019,7,Consumer,United States,Oceanside,New York,Chuck Magee,East,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,$79.06,$28.66,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-149909,No,11/13/2019,11/17/2019,4,Consumer,United States,Columbus,Indiana,Kelly Williams,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",$63.77,$28.70,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-132682,No,6/8/2021,6/10/2021,2,Corporate,United States,Dallas,Texas,Kelly Williams,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,$85.06,$28.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-104346,No,12/11/2019,12/16/2019,5,Consumer,United States,Colorado Springs,Colorado,Anna Andreadi,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,$85.06,$28.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-147403,No,9/10/2021,9/13/2021,3,Corporate,United States,Akron,Ohio,Chuck Magee,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,$85.06,$28.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-104297,No,5/29/2019,5/31/2019,2,Home Office,United States,Cleveland,Ohio,Chuck Magee,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,$85.06,$28.71,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-125318,No,6/6/2020,6/13/2020,7,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,$328.22,$28.72,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-112102,No,4/12/2020,4/16/2020,4,Consumer,United States,Springfield,Virginia,Cassandra Brandow,South,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$63.90,$28.76,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-127180,No,10/22/2021,10/24/2021,2,Home Office,United States,New York City,New York,Chuck Magee,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,$63.90,$28.76,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-118087,Yes,9/9/2021,9/13/2021,4,Corporate,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,$95.88,$28.76,$67.12,,,,,,,,,,,,,,,,,,,,
CA-2018-104738,No,12/30/2018,1/1/2019,2,Corporate,United States,Laredo,Texas,Kelly Williams,Central,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,$328.78,$28.77,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-135272,No,12/7/2019,12/12/2019,5,Consumer,United States,Los Angeles,California,Anna Andreadi,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,$79.92,$28.77,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-145982,Yes,8/27/2020,9/1/2020,5,Consumer,United States,Quincy,Massachusetts,Chuck Magee,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,$59.97,$28.79,$31.18,,,,,,,,,,,,,,,,,,,,
CA-2018-138317,No,6/21/2018,6/25/2018,4,Consumer,United States,Philadelphia,Pennsylvania,Chuck Magee,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,$95.97,$28.79,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-110184,No,7/12/2018,7/16/2018,4,Home Office,United States,Los Angeles,California,Anna Andreadi,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,$255.94,$28.79,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-162124,No,5/6/2021,5/10/2021,4,Consumer,United States,Chicago,Illinois,Kelly Williams,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,$191.97,$28.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-159688,No,5/7/2021,5/12/2021,5,Home Office,United States,Los Angeles,California,Anna Andreadi,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,$79.99,$28.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-127544,No,8/8/2019,8/12/2019,4,Consumer,United States,Utica,New York,Chuck Magee,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,$79.99,$28.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-163629,No,11/17/2021,11/21/2021,4,Corporate,United States,Athens,Georgia,Cassandra Brandow,South,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,$79.99,$28.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-144666,No,11/9/2018,11/11/2018,2,Consumer,United States,San Francisco,California,Anna Andreadi,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",$62.65,$28.82,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-125738,No,10/15/2020,10/21/2020,6,Home Office,United States,Salt Lake City,Utah,Anna Andreadi,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,$60.12,$28.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-148264,No,12/8/2021,12/9/2021,1,Consumer,United States,Inglewood,California,Anna Andreadi,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,$60.12,$28.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-137848,No,1/15/2020,1/21/2020,6,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,$60.12,$28.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-157161,No,7/16/2020,7/20/2020,4,Corporate,United States,Columbia,South Carolina,Cassandra Brandow,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),$60.12,$28.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-158694,No,11/10/2020,11/13/2020,3,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,$61.40,$28.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-156013,No,9/20/2019,9/26/2019,6,Corporate,United States,Long Beach,New York,Chuck Magee,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,$61.40,$28.86,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-123022,No,9/3/2021,9/8/2021,5,Home Office,United States,La Mesa,California,Anna Andreadi,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",$82.56,$28.90,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-142342,Yes,7/17/2021,7/19/2021,2,Corporate,United States,Apple Valley,California,Anna Andreadi,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",$57.90,$28.95,$28.95,,,,,,,,,,,,,,,,,,,,
CA-2019-121188,No,8/28/2019,9/4/2019,7,Consumer,United States,Los Angeles,California,Anna Andreadi,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,$307.67,$28.96,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-168410,No,2/21/2020,2/26/2020,5,Corporate,United States,Oceanside,New York,Chuck Magee,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,$68.95,$28.96,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-145919,Yes,12/18/2020,12/23/2020,5,Corporate,United States,Los Angeles,California,Anna Andreadi,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,$579.30,$28.97,$550.34,,,,,,,,,,,,,,,,,,,,
CA-2020-137673,No,9/5/2020,9/10/2020,5,Corporate,United States,San Diego,California,Anna Andreadi,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,$116.00,$29.00,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-107181,No,2/4/2018,2/8/2018,4,Home Office,United States,San Diego,California,Anna Andreadi,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,$82.90,$29.01,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-139913,No,10/23/2021,10/29/2021,6,Corporate,United States,Rochester,New York,Chuck Magee,East,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",$69.08,$29.01,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-114972,No,11/3/2020,11/6/2020,3,Consumer,United States,Los Angeles,California,Anna Andreadi,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,$82.95,$29.03,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-123624,No,11/13/2021,11/17/2021,4,Consumer,United States,Oxnard,California,Anna Andreadi,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,$82.95,$29.03,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-121699,No,8/10/2019,8/14/2019,4,Consumer,United States,Detroit,Michigan,Kelly Williams,Central,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,$64.75,$29.14,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-116407,No,11/15/2018,11/21/2018,6,Consumer,United States,Johnson City,Tennessee,Cassandra Brandow,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",$333.06,$29.14,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-126725,No,11/17/2019,11/21/2019,4,Consumer,United States,San Diego,California,Anna Andreadi,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",$80.96,$29.15,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-107685,No,11/30/2019,12/2/2019,2,Consumer,United States,Las Vegas,Nevada,Anna Andreadi,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",$80.96,$29.15,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-121188,No,8/28/2019,9/4/2019,7,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,$728.82,$29.15,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-115756,No,9/5/2020,9/7/2020,2,Consumer,United States,Detroit,Michigan,Kelly Williams,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,$242.94,$29.15,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-100230,No,12/11/2021,12/15/2021,4,Consumer,United States,New York City,New York,Chuck Magee,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,$116.98,$29.25,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-161711,No,11/28/2019,12/3/2019,5,Corporate,United States,New York City,New York,Chuck Magee,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,$62.24,$29.25,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-103590,No,11/30/2018,12/4/2018,4,Consumer,United States,Mount Vernon,New York,Chuck Magee,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,$62.28,$29.27,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-136567,No,12/20/2018,12/21/2018,1,Home Office,United States,Harrisonburg,Virginia,Cassandra Brandow,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,$62.31,$29.29,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-145177,No,11/10/2020,11/14/2020,4,Home Office,United States,Springfield,Ohio,Chuck Magee,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",$334.88,$29.30,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-161333,No,2/2/2021,2/7/2021,5,Consumer,United States,Los Angeles,California,Anna Andreadi,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",$86.26,$29.33,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-155516,No,10/21/2020,10/21/2020,0,Corporate,United States,Manchester,Connecticut,Chuck Magee,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,$104.79,$29.34,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-149846,No,5/22/2019,5/26/2019,4,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,$104.79,$29.34,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-144750,No,8/21/2021,8/21/2021,0,Corporate,United States,Chandler,Arizona,Anna Andreadi,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,$83.88,$29.36,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-164147,No,2/2/2021,2/5/2021,3,Corporate,United States,Columbus,Ohio,Chuck Magee,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30,$29.36,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-117345,No,8/1/2018,8/5/2018,4,Corporate,United States,Charlotte,North Carolina,Cassandra Brandow,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,$78.30,$29.36,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-124149,No,4/23/2020,4/26/2020,3,Consumer,United States,Lancaster,Ohio,Chuck Magee,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,$78.30,$29.36,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-156622,No,11/23/2021,11/26/2021,3,Corporate,United States,Dallas,Texas,Kelly Williams,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,$78.30,$29.36,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-148691,No,12/3/2021,12/9/2021,6,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$83.92,$29.37,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-156958,Yes,12/5/2021,12/6/2021,1,Home Office,United States,Seattle,Washington,Anna Andreadi,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,$83.92,$29.37,$54.55,,,,,,,,,,,,,,,,,,,,
CA-2020-138478,No,10/21/2020,10/26/2020,5,Home Office,United States,North Las Vegas,Nevada,Anna Andreadi,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,$113.22,$29.44,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-131303,No,11/28/2021,12/2/2021,4,Consumer,United States,San Diego,California,Anna Andreadi,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,$62.65,$29.45,$0.00,,,,,,,,,,,,,,,,,,,,
US-2018-120175,No,11/28/2018,12/3/2018,5,Corporate,United States,Richmond,Indiana,Kelly Williams,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,$64.02,$29.45,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-157609,No,3/16/2018,3/21/2018,5,Home Office,United States,Raleigh,North Carolina,Cassandra Brandow,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,$471.92,$29.50,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-153822,Yes,9/19/2021,9/25/2021,6,Consumer,United States,Phoenix,Arizona,Anna Andreadi,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,$471.92,$29.50,$442.43,,,,,,,,,,,,,,,,,,,,
CA-2021-128328,No,8/5/2021,8/9/2021,4,Consumer,United States,Indianapolis,Indiana,Kelly Williams,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,$79.78,$29.52,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-127194,No,12/10/2020,12/16/2020,6,Corporate,United States,New York City,New York,Chuck Magee,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",$62.82,$29.53,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-104731,No,7/21/2021,7/27/2021,6,Consumer,United States,Salem,Virginia,Cassandra Brandow,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,$101.94,$29.56,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-120502,No,4/13/2019,4/19/2019,6,Corporate,United States,Los Angeles,California,Anna Andreadi,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,$75.84,$29.58,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-167668,No,5/6/2021,5/8/2021,2,Consumer,United States,New York City,New York,Chuck Magee,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,$59.20,$29.60,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-145177,No,11/10/2020,11/14/2020,4,Home Office,United States,Springfield,Ohio,Chuck Magee,East,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,$148.29,$29.66,$0.00,,,,,,,,,,,,,,,,,,,,
US-2019-139759,No,8/25/2019,8/30/2019,5,Home Office,United States,Los Angeles,California,Anna Andreadi,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,$105.96,$29.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-129189,No,7/21/2018,7/25/2018,4,Corporate,United States,Dallas,Texas,Kelly Williams,Central,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",$87.92,$29.67,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-119284,Yes,6/15/2021,6/20/2021,5,Corporate,United States,Nashville,Tennessee,Cassandra Brandow,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,$91.36,$29.69,$61.67,,,,,,,,,,,,,,,,,,,,
CA-2021-156664,No,12/18/2021,12/23/2021,5,Consumer,United States,Columbus,Ohio,Chuck Magee,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",$91.36,$29.69,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-109043,No,8/15/2018,8/17/2018,2,Consumer,United States,Hollywood,Florida,Cassandra Brandow,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,$91.36,$29.69,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-153416,No,11/24/2019,11/29/2019,5,Consumer,United States,Los Angeles,California,Anna Andreadi,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,$91.39,$29.70,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-162313,No,11/27/2020,11/30/2020,3,Corporate,United States,Lincoln Park,Michigan,Kelly Williams,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,$167.29,$29.74,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-141019,No,5/14/2020,5/14/2020,0,Consumer,United States,Cincinnati,Ohio,Chuck Magee,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$79.38,$29.77,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-123155,No,3/9/2019,3/12/2019,3,Corporate,United States,San Antonio,Texas,Kelly Williams,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,$113.52,$29.80,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-113831,No,5/30/2020,6/3/2020,4,Corporate,United States,Springfield,Virginia,Cassandra Brandow,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,$62.10,$29.81,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-130659,No,12/4/2019,12/9/2019,5,Consumer,United States,New York City,New York,Chuck Magee,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",$384.17,$29.88,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-135720,Yes,12/11/2020,12/13/2020,2,Consumer,United States,Aurora,Colorado,Anna Andreadi,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,$119.80,$29.95,$89.85,,,,,,,,,,,,,,,,,,,,
CA-2018-132864,No,12/2/2018,12/7/2018,5,Corporate,United States,Columbus,Ohio,Chuck Magee,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,$119.80,$29.95,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-105102,No,9/15/2019,9/19/2019,4,Corporate,United States,New York City,New York,Chuck Magee,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,$79.87,$29.95,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-168655,No,10/12/2021,10/18/2021,6,Corporate,United States,Albuquerque,New Mexico,Anna Andreadi,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,$79.87,$29.95,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-143371,No,12/28/2018,1/3/2019,6,Consumer,United States,Anaheim,California,Anna Andreadi,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",$998.82,$29.96,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-125934,No,9/11/2019,9/18/2019,7,Home Office,United States,Paterson,New Jersey,Chuck Magee,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,$111.04,$29.98,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-133123,No,9/6/2020,9/11/2020,5,Consumer,United States,Thomasville,North Carolina,Cassandra Brandow,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",$95.95,$29.99,$0.00,,,,,,,,,,,,,,,,,,,,
US-2021-107384,No,12/4/2021,12/8/2021,4,Consumer,United States,Rochester,Minnesota,Kelly Williams,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,$142.80,$29.99,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2019-138674,Yes,11/14/2019,11/17/2019,3,Corporate,United States,Springfield,Oregon,Anna Andreadi,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,$159.97,$29.99,$129.97,,,,,,,,,,,,,,,,,,,,
US-2019-113593,No,4/18/2019,4/20/2019,2,Consumer,United States,Santa Maria,California,Anna Andreadi,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,$115.44,$30.01,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2020-133550,No,7/31/2020,8/6/2020,6,Consumer,United States,Detroit,Michigan,Kelly Williams,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,$272.94,$30.02,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-167927,No,1/20/2018,1/26/2018,6,Consumer,United States,Westland,Michigan,Kelly Williams,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,$272.94,$30.02,$0.00,,,,,,,,,,,,,,,,,,,,
US-2020-135720,Yes,12/11/2020,12/13/2020,2,Consumer,United States,Aurora,Colorado,Anna Andreadi,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,$300.77,$30.08,$270.69,,,,,,,,,,,,,,,,,,,,
US-2020-108098,No,10/14/2020,10/18/2020,4,Corporate,United States,Seattle,Washington,Anna Andreadi,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,$177.00,$30.09,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-151330,No,10/14/2018,10/17/2018,3,Consumer,United States,Everett,Massachusetts,Chuck Magee,East,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,$177.00,$30.09,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2018-101476,No,9/12/2018,9/13/2018,1,Home Office,United States,New Rochelle,New York,Chuck Magee,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",$69.99,$30.10,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-115105,No,2/6/2021,2/11/2021,5,Consumer,United States,New York City,New York,Chuck Magee,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",$240.78,$30.10,$0.00,,,,,,,,,,,,,,,,,,,,
CA-2021-136651,Yes,4/23/2021,4/25/2021,2,Consumer,United States,Pasadena,California,Anna Andreadi,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,$92.88,$30.19,$62.69,,,,,,,,,,,,,,,,,,,,
US-2019-160857,Yes,5/8/2019,5/15/2019,7,Consumer,United States,New York City,New York,Chuck Magee,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,$79.44,$30.19,$49.25,,,,,,,,,,,,,,,,,,,,
